message_id,message,true_intent,split
10212,my atm cash out is still pending,pending_cash_withdrawal,test
10213,I am still waiting for a cash withdrawal to show,pending_cash_withdrawal,test
10214,Is my pending cash withdrawal processed?,pending_cash_withdrawal,test
10215,how long til my cash out goes through?,pending_cash_withdrawal,test
10216,Why is my ATM cash withdrawal showing up as a pending transaction?,pending_cash_withdrawal,test
10217,"Hi,I tried to get some money out but the machine was not working .The transaction still seems in progress! Can you please check what's going on.I don't want to be charged for money that I did not received.",pending_cash_withdrawal,test
10218,"Hey, my card was declined at an ATM in the city centre theatre. My account says the transaction is pending, though. I didn't get the money, though, so what does that mean?",pending_cash_withdrawal,test
10219,Why do I have a pending cash withdrawal?,pending_cash_withdrawal,test
10220,I have a pending cash withdrawal,pending_cash_withdrawal,test
10221,I made a withdrawal from my account but it has not posted?,pending_cash_withdrawal,test
10222,Is my cash withdrawal pending?,pending_cash_withdrawal,test
10223,I'm not quite understanding why my cash withdrawal is showing as pending.,pending_cash_withdrawal,test
10224,I made a cash withdrawal but the pending status is taking forever.,pending_cash_withdrawal,test
10225,My cash withdrawal is still showing as pending.,pending_cash_withdrawal,test
10226,Why am I unable to take money from my card but the statement says the transaction is still pending?,pending_cash_withdrawal,test
10227,Why does my account have a pending cash withdrawal?,pending_cash_withdrawal,test
10228,I have a pending transaction in my app. How is it still pending if I pulled the cash out from the ATM earlier?,pending_cash_withdrawal,test
10229,Cash withdrawal still pending?,pending_cash_withdrawal,test
10230,"I received cash from the ATM earlier, but this shows up as pending in the app.  I've got the cash already.  How can this be still pending?",pending_cash_withdrawal,test
10231,"I tried to take money from my card, but it didn't work. Later I saw that the transaction is still in progress. What's goign on?",pending_cash_withdrawal,test
10232,Why does it say pending cash withdrawal on my statement?,pending_cash_withdrawal,test
10233,How long with my cash withdrawal stay pending for?,pending_cash_withdrawal,test
10234,Where's accounting for my cash withdrawal?,pending_cash_withdrawal,test
10235,My account was charged for a withdraw I tried to make that was decline.,pending_cash_withdrawal,test
10236,how long does it take to post atm with drawl,pending_cash_withdrawal,test
10237,Why is my cash withdrawal from the ATM still not yet showing as confirmed in my account?,pending_cash_withdrawal,test
10238,"What's a pending transaction? My card was declined at an ATM, but my account says it's still pending. Can I cancel the payment?",pending_cash_withdrawal,test
10239,"If I request that my funds be held, what currencies do you use?",fiat_currency_support,test
10240,I want to know how many different currencies my money can be in,fiat_currency_support,test
10241,Do you support all fiat currencies?,fiat_currency_support,test
10242,Does your system support multiple currency.,fiat_currency_support,test
10243,What currencies can I hold money in?,fiat_currency_support,test
10244,Do you support any currency?,fiat_currency_support,test
10245,"There is an incoming payment into my account, but it is deactivated. Will they still be processed?",fiat_currency_support,test
10246,What currencies do you do exchanges for?,fiat_currency_support,test
10247,"In terms of holding and exchange, what fiat currencies do you use.",fiat_currency_support,test
10248,What fiat currencies are used for holding transactions?,fiat_currency_support,test
10249,Where can I exchange my money for EUR?,fiat_currency_support,test
10250,Is it permissible to hold money in multiple currencies?,fiat_currency_support,test
10251,Can I exchange to EUR?,fiat_currency_support,test
10252,Can someone assist me with the details explaining which fiat currencies that you support?,fiat_currency_support,test
10253,Do you offer additional currency options?,fiat_currency_support,test
10254,How do I change currencies to euros?,fiat_currency_support,test
10255,What fiat currencies are supported for holding and exchange?,fiat_currency_support,test
10256,"When considering currency holdings and exchanges, what fiat currencies are supported?",fiat_currency_support,test
10257,Will you handle EUR?,fiat_currency_support,test
10258,Can I hold money in other currencies?,fiat_currency_support,test
10259,What options do I have for holding currencies?,fiat_currency_support,test
10260,Do you happen to do exchanges of EUR?,fiat_currency_support,test
10261,Do you accept exchanges to EUR?,fiat_currency_support,test
10262,Can you tell me what currency I can have?,fiat_currency_support,test
10263,Am I able to exchange currencies?,fiat_currency_support,test
10264,What currencies are used in your exchange?,fiat_currency_support,test
10265,Which fiat currencies do you support?,fiat_currency_support,test
10266,Which country's currency do you support?,fiat_currency_support,test
10267,I want to make a currency exchange to EU.,fiat_currency_support,test
10268,Can I exchange and hold all fiat currencies?,fiat_currency_support,test
10269,What kind of currency can I hold money in?,fiat_currency_support,test
10270,Can I exchange currencies?,fiat_currency_support,test
10271,Do you work with all fiat currencies?,fiat_currency_support,test
10272,Can I hold money in multiple currencies?,fiat_currency_support,test
10273,How man currencies can I hold?,fiat_currency_support,test
10274,Besides USD what other currencies can I have?,fiat_currency_support,test
10275,How do I accept exchanges to EU?,fiat_currency_support,test
10276,What kind of fiat currency can I used for holding and exchange?,fiat_currency_support,test
10277,Do you support the exchange of EUR from my currency.,fiat_currency_support,test
10278,What countries can I travel to and have access to their currencies?,fiat_currency_support,test
10279,I need my card now!,card_delivery_estimate,test
10280,my card was not in the mail again can you advise?,card_delivery_estimate,test
10281,i need my card quick,card_delivery_estimate,test
10282,How long will it take to get to me?,card_delivery_estimate,test
10283,I'm just wondering when my card will get here.,card_delivery_estimate,test
10284,Can you get me my card fast?,card_delivery_estimate,test
10285,How long will it take to deliver something to US?,card_delivery_estimate,test
10286,"I live in the US, how long will it take for delivery?",card_delivery_estimate,test
10287,When can I expect my card to be delivered to the US?,card_delivery_estimate,test
10288,I need my card quickly,card_delivery_estimate,test
10289,Does delivery to the US take long?,card_delivery_estimate,test
10290,How long will it take to arrive?,card_delivery_estimate,test
10291,Can I have my card delivered on a specific day?,card_delivery_estimate,test
10292,What is the difference between standard and express delivery?,card_delivery_estimate,test
10293,Can it be delivered by a specific date?,card_delivery_estimate,test
10294,May I choose when it's delivered?,card_delivery_estimate,test
10295,I need it delivered on a certain date.,card_delivery_estimate,test
10296,When should I expect my card?,card_delivery_estimate,test
10297,How long does it take to get my card? Can I choose when to receive it?,card_delivery_estimate,test
10298,How long will it take for the card to arrive?,card_delivery_estimate,test
10299,How fast can you deliver?,card_delivery_estimate,test
10300,"Ordered awhile back, what is the ETA in the US?",card_delivery_estimate,test
10301,How long should I expect for the card to arrive?,card_delivery_estimate,test
10302,Whats the delivery time to the United States?,card_delivery_estimate,test
10303,When will the card arrive?,card_delivery_estimate,test
10304,Send my card as soon as you are able to.,card_delivery_estimate,test
10305,When are cards delivered?,card_delivery_estimate,test
10306,How long does shipping take to get to a US destination?,card_delivery_estimate,test
10307,Can I get my card expedited?,card_delivery_estimate,test
10308,How long until my card is delivered?,card_delivery_estimate,test
10309,I need my card to come as soon as possible.,card_delivery_estimate,test
10310,When can I expect to receive my new card?,card_delivery_estimate,test
10311,I am waiting for my card to arrive.,card_delivery_estimate,test
10312,I need my card as soon as possible.,card_delivery_estimate,test
10313,I need it delivered by Saturday.,card_delivery_estimate,test
10314,What's the U.S. Delivery time?,card_delivery_estimate,test
10315,When will my card arrive?,card_delivery_estimate,test
10316,can I choose a date for delivery?,card_delivery_estimate,test
10317,Can I make sure my card is delivered on a specific day?,card_delivery_estimate,test
10318,Can I have it be delivered at a certain time?,card_delivery_estimate,test
10319,"When traveling, can I auto top-up my card at certain times?",automatic_top_up,test
10320,Is there a limit when using auto top-up?,automatic_top_up,test
10321,Will it automatically top-up or do I need to do that manually if there isn't much cash left?,automatic_top_up,test
10322,"I'm running out of money, can I  auto top up?",automatic_top_up,test
10323,How do I use auto top up?,automatic_top_up,test
10324,Can it automatically top-up money if there isn't much left?,automatic_top_up,test
10325,If there isn't much money left can it automatically top-up?,automatic_top_up,test
10326,"I read about the auto-top up function, but can't find it in the app.",automatic_top_up,test
10327,Can I have it add money at certain time intervals when I travel?,automatic_top_up,test
10328,"I'm going to be away for awhile, can I have it add money automatically in certain intervals?",automatic_top_up,test
10329,"Where can I find the ""auto-top"" feature?",automatic_top_up,test
10330,"I just activated auto top-up, but it is not letting me enable it. Why not?",automatic_top_up,test
10331,Is there an auto top-up option?,automatic_top_up,test
10332,where is theft-top option?,automatic_top_up,test
10333,Are there limits on auto top-up?,automatic_top_up,test
10334,can you assist me with the auto top up ?,automatic_top_up,test
10335,Do you have any limit on the auto top-up?,automatic_top_up,test
10336,Why are there limits on auto top-up?,automatic_top_up,test
10337,How can I top up automatically?,automatic_top_up,test
10338,How do I make sure I don't run out of money on my card while traveling?,automatic_top_up,test
10339,What's the limit on automatic top-up?,automatic_top_up,test
10340,"If I will be traveling, is there a way to auto top-up my card on certain days?",automatic_top_up,test
10341,Where is the auto top-up option?,automatic_top_up,test
10342,Can I have a auto top-up when my account is short?,automatic_top_up,test
10343,Do you have an auto top-up option?,automatic_top_up,test
10344,Can I space out how often money is transferred along my travels?,automatic_top_up,test
10345,Will it automatically top-up money if there isn't a lot left?,automatic_top_up,test
10346,Can I have it add money automatically in certain intervals?,automatic_top_up,test
10347,Can I set up an automatic top-up for travel.,automatic_top_up,test
10348,I've tried looking for the auto-top up option on your website and I can't seem to find it. Can you help me?,automatic_top_up,test
10349,how do I top up my money automatically,automatic_top_up,test
10350,Can I be topped up once I hit a certain balance?,automatic_top_up,test
10351,Will it automatically top-up if there isn't much money left?,automatic_top_up,test
10352,Is there any way to Auto top-up?,automatic_top_up,test
10353,Can you explain where I can find the auto-top option?,automatic_top_up,test
10354,What is the auto top up function and where can I find that at?,automatic_top_up,test
10355,Is there a way to top-up automatically?,automatic_top_up,test
10356,"Is there a top-up feature, if there isn't a lot of money left?",automatic_top_up,test
10357,What is the highest limit for Auto Top?,automatic_top_up,test
10358,How do I enable auto-top up?,automatic_top_up,test
10359,I've tried my card a bunch of times and it never worked.,card_not_working,test
10360,I can't get my card to work.,card_not_working,test
10361,My card appears to be broken how can I fix it?,card_not_working,test
10362,How do I know why my card isn't working?,card_not_working,test
10363,My card broke.,card_not_working,test
10364,My card won't work.,card_not_working,test
10365,Why is my card not working?,card_not_working,test
10366,Can you please identify the problem with my bank card?,card_not_working,test
10367,How do I unblock my card using the app?,card_not_working,test
10368,My card does not work,card_not_working,test
10369,How can I get my physical card to work?,card_not_working,test
10370,Can someone assist me by explaining why my card is not working?,card_not_working,test
10371,Help me.  My card doesn't work.,card_not_working,test
10372,Can a card stop working?,card_not_working,test
10373,I think my card is broken,card_not_working,test
10374,Why isn't my card working?,card_not_working,test
10375,My card isn't working anymore.,card_not_working,test
10376,My card was declined today when eating and I need to know what's wrong.,card_not_working,test
10377,My card doesn't work.,card_not_working,test
10378,How can I resolve a problem where my card won't go through at all?,card_not_working,test
10379,My actual card isn't working.,card_not_working,test
10380,Is my card broken?,card_not_working,test
10381,I broke my card,card_not_working,test
10382,My card stopped working,card_not_working,test
10383,"My card is broke, what do I do?",card_not_working,test
10384,"I tried using my card today and it's not working, can you help me?",card_not_working,test
10385,My card stopped working when I use it,card_not_working,test
10386,I can't use my card.,card_not_working,test
10387,Need help with my card. It's not working.,card_not_working,test
10388,I cannot use my card.,card_not_working,test
10389,The card I've got seems to be broken.,card_not_working,test
10390,My card isn't working,card_not_working,test
10391,My card suddenly quit working.,card_not_working,test
10392,I have tried to use my card several times and it does not work.,card_not_working,test
10393,The card I have doesn't work.,card_not_working,test
10394,My card doesn't accept any transaction at all. What's wrong??,card_not_working,test
10395,How can i check if my card is working?,card_not_working,test
10396,Nothing goes through on my card.,card_not_working,test
10397,How do I find out why my card won't work?,card_not_working,test
10398,"Could it be that I deactivated my card, its not working?",card_not_working,test
10399,May I exchange currencies with this?,exchange_via_app,test
10400,Tell me how I can exchange between different currency.,exchange_via_app,test
10401,Can I change from one currency to another?,exchange_via_app,test
10402,How do I change GBP to AUD?,exchange_via_app,test
10403,Will this app exchange currencies?,exchange_via_app,test
10404,How do I convert currencies with the app?,exchange_via_app,test
10405,How are currencies exchanged?,exchange_via_app,test
10406,Can I exchange currencies with this app?,exchange_via_app,test
10407,How do I make an exchange from one currency to another?,exchange_via_app,test
10408,How do I interconvert between AUD and GBP?,exchange_via_app,test
10409,What all currencies can be exchanged?,exchange_via_app,test
10410,What is the best way to exchange currency between USD and GBP using your app?,exchange_via_app,test
10411,If I wanted to make a change from GBP to AUD what is the process?,exchange_via_app,test
10412,Can I get some money exchanged?,exchange_via_app,test
10413,Is it possible to change to another currency?,exchange_via_app,test
10414,How do I exchange my GBP to AUD?,exchange_via_app,test
10415,How would I use my money in a different country?,exchange_via_app,test
10416,"If I receive foreign currencies, am I able to exchange them on the app?",exchange_via_app,test
10417,Can I change to another currency?,exchange_via_app,test
10418,"I need AUD not GBP, how do I change it?",exchange_via_app,test
10419,What is the best way to exchange currency?,exchange_via_app,test
10420,If I need GBP instead of AUD what do I do?,exchange_via_app,test
10421,I was wondering whether exchanging currencies can be done on this app.,exchange_via_app,test
10422,"I might need AUD instead of GBP, how to change?",exchange_via_app,test
10423,How do I go through the process of currency exchange?,exchange_via_app,test
10424,Change currency,exchange_via_app,test
10425,Can am I able to exchange currencies?,exchange_via_app,test
10426,Where do I go to change GBP?,exchange_via_app,test
10427,What currency's can i exchange for?,exchange_via_app,test
10428,What currencies will this app exchange?,exchange_via_app,test
10429,Can this app help me exchange currencies?,exchange_via_app,test
10430,I would like to exchange some currency.,exchange_via_app,test
10431,Can I exchange between GBP and USD on the app?,exchange_via_app,test
10432,Is there currency exchange on this app?,exchange_via_app,test
10433,Can I change my currency from USD to EUR?,exchange_via_app,test
10434,"I think I want AUD and not GBP, can you help?",exchange_via_app,test
10435,How do I exchange currency?,exchange_via_app,test
10436,Can I use this app to change dollars into euros?,exchange_via_app,test
10437,Can I exchange currencies with my account?,exchange_via_app,test
10438,I would like to exchange currencies,exchange_via_app,test
10439,"My entire gym bag, including my wallet, was stolen out of my locker today. Everything in my wallet is gone - how do I block the card to make it can't be used?",lost_or_stolen_card,test
10440,I can't find my card and think it may have been stolen.,lost_or_stolen_card,test
10441,"Someone stole my card. I need to report it stolen. I made a police report already, but how do I report it with you?",lost_or_stolen_card,test
10442,"I cant find my card, it's gone.",lost_or_stolen_card,test
10443,My card is lost! What can I do?,lost_or_stolen_card,test
10444,I lost my card,lost_or_stolen_card,test
10445,Oh no!  I lost my card!  Help!,lost_or_stolen_card,test
10446,"I believe my card has been stolen, what can I do about this situation? It's urgent.",lost_or_stolen_card,test
10447,Help! Someone stole my card!,lost_or_stolen_card,test
10448,Help.  I have a stolen card!,lost_or_stolen_card,test
10449,"card is lost, please help",lost_or_stolen_card,test
10450,How do I report my card stolen?,lost_or_stolen_card,test
10451,My card is gone I think it was stolen,lost_or_stolen_card,test
10452,Is a copy of the police report necessary for completing the report process?,lost_or_stolen_card,test
10453,I lost my wallet today with all my credit cards. Will you please block the card and send a replacement?,lost_or_stolen_card,test
10454,How do I deal with a stolen card?,lost_or_stolen_card,test
10455,Can you freeze my card it was stolen,lost_or_stolen_card,test
10456,Help!  I can't find my card.,lost_or_stolen_card,test
10457,What should I do if I lost my card?,lost_or_stolen_card,test
10458,I need help with a lost card,lost_or_stolen_card,test
10459,I think my card was stolen.,lost_or_stolen_card,test
10460,"Someone stole my wallet earlier today, not sure exactly when, probably on Piccadilly circus. Can you check if there were any attempts to use the card and obviously block it?",lost_or_stolen_card,test
10461,I think I lost my card . I dont know how long it has been missing. Can you see if maybe someone else has been using it?,lost_or_stolen_card,test
10462,How can I freeze a stolen card?,lost_or_stolen_card,test
10463,What should I do if my card is missing?,lost_or_stolen_card,test
10464,My bags were stolen. I need a new card but need to cancel the stolen one.,lost_or_stolen_card,test
10465,Somehow I am missing my card.  What should I do?,lost_or_stolen_card,test
10466,My card was taken from me,lost_or_stolen_card,test
10467,My card got lost.,lost_or_stolen_card,test
10468,Some idiot stole my card.,lost_or_stolen_card,test
10469,How do I report my card lost or stolen?,lost_or_stolen_card,test
10470,My card is lost! What do I do now?,lost_or_stolen_card,test
10471,I'm in Spain and my stuff has been stolen. My card was with it and I need a new one shipped and the old one frozen.,lost_or_stolen_card,test
10472,I believe my credit card was stolen.,lost_or_stolen_card,test
10473,How do I report a stolen card?,lost_or_stolen_card,test
10474,"Somebody has stolen my card, I need help please.",lost_or_stolen_card,test
10475,I cannot find my credit card.,lost_or_stolen_card,test
10476,Are you able to locate my card?,lost_or_stolen_card,test
10477,My card got stolen!,lost_or_stolen_card,test
10478,Help me please!  My card was stolen!,lost_or_stolen_card,test
10479,how old do i need to be to get an account for myself,age_limit,test
10480,How young can I be to open my own account?,age_limit,test
10481,How old do I have to be?,age_limit,test
10482,Can I open an account for a child?,age_limit,test
10483,How old do we have to be?,age_limit,test
10484,How do I go about setting up an account for my daughter?,age_limit,test
10485,Is there an age minimum?,age_limit,test
10486,What is the youngest age in order to have an account?,age_limit,test
10487,What age do I have to be?,age_limit,test
10488,Can my daughter open an account?,age_limit,test
10489,What is the minimum age to open an account?,age_limit,test
10490,What is the minimum age?,age_limit,test
10491,I am only 17. Can I make an account?,age_limit,test
10492,Could I open an account for my children?,age_limit,test
10493,What is the age to open an account?,age_limit,test
10494,How do I open up an account for my child?,age_limit,test
10495,Can I open a bank account for my newborn baby?,age_limit,test
10496,How old do I have to be to open an account?,age_limit,test
10497,Do you offer services for children to have money saving experience?,age_limit,test
10498,If my kids wanted to use your service how old would they have to be?,age_limit,test
10499,Can my 19 year old daughter open a savings account at the bank?,age_limit,test
10500,How old do you have to be to get an account?,age_limit,test
10501,What's the minimum age for opening an account?,age_limit,test
10502,"I would like an account for my children, how do I go about doing this?",age_limit,test
10503,Can my children have their own account?,age_limit,test
10504,Is it possible to open an account for my children?,age_limit,test
10505,Do my kids have to be a certain age to use this service?,age_limit,test
10506,How old do you have to be to be able to open an account?,age_limit,test
10507,Is there an age limit?,age_limit,test
10508,What are the age requirements for opening an account?,age_limit,test
10509,will i be able to open an account for my daughter,age_limit,test
10510,How old do I need to be to open an account?,age_limit,test
10511,What age can sign up for services?,age_limit,test
10512,How old do my kids have to be to use your service?,age_limit,test
10513,What age do my kids need to be to use your service?,age_limit,test
10514,How old do my children need to be to open an account?,age_limit,test
10515,How old does my kids need to be to open an account?,age_limit,test
10516,How young can someone be in order to open an account?,age_limit,test
10517,What is the youngest someone can be to open an account?,age_limit,test
10518,How old does one have to be to have an account with the bank?,age_limit,test
10519,How do I get my PIN unlocked?,pin_blocked,test
10520,Where can I view my PIN?,pin_blocked,test
10521,Will you reinstate my PIN?,pin_blocked,test
10522,I accidentally blocked my PIN. How do I reset it?,pin_blocked,test
10523,How do I unblock my pin after entering it wrong too many times?,pin_blocked,test
10524,I used the wrong ping too many times and now the account is blocked.  How do I unblock?,pin_blocked,test
10525,I need help because I drunken blocked my card?,pin_blocked,test
10526,"How do I reset my PIN, I can't seem to use my card?",pin_blocked,test
10527,"When I put the wrong pin too much, I got blocked, so can you help me unblock my pin",pin_blocked,test
10528,"My pin was blocked, how do I make it so I can use it?",pin_blocked,test
10529,How many tries do I have to enter my pin before I'm blocked?,pin_blocked,test
10530,What should I do if I've tried to enter my PIN too often?,pin_blocked,test
10531,I have exceeded the number of times I can try my PIN,pin_blocked,test
10532,How can I unblock a blocked pin number for my account?,pin_blocked,test
10533,What do I do if the bank machine won't accept my PIN attempts anymore?,pin_blocked,test
10534,Can you unlock my pin? I think I entered the wrong pin too many times.,pin_blocked,test
10535,How do I deal with a blocked PIN?,pin_blocked,test
10536,"I attempted to use my card while I was intoxicated, and I failed to input my PIN, and the machine kept my card. How soon can I have it back?",pin_blocked,test
10537,Can I unblock my card using the app?,pin_blocked,test
10538,I'v exhausted all the of times I can try my PIN,pin_blocked,test
10539,How can I unlock my pin from too many tries?,pin_blocked,test
10540,Help! I forgot my PIN and have been locked out of using my card.,pin_blocked,test
10541,"My account is blocked, how do I log in now",pin_blocked,test
10542,Why did I get blocked?,pin_blocked,test
10543,Are you able to unblock my pin?,pin_blocked,test
10544,Can you assist me with unblocking my PIN? I put it in wrong too many times.,pin_blocked,test
10545,I entered the wrong pin too many times and now I am blocked.  Help me unblock!,pin_blocked,test
10546,"My pins seems to be blocked, can you unblock it please",pin_blocked,test
10547,Can you unblock my pin after too many wrong pin attempts?,pin_blocked,test
10548,What can you do to unblock my pin?,pin_blocked,test
10549,"My PIN is blocked, what do I do?",pin_blocked,test
10550,Can I reactivate my PIN?,pin_blocked,test
10551,How do I reset my PIN?,pin_blocked,test
10552,Can I unblock my pin?,pin_blocked,test
10553,"My card's frozen, what can I do?",pin_blocked,test
10554,How can I unlock the pin?,pin_blocked,test
10555,"Since my pin is blocked, would you help me unblock it?",pin_blocked,test
10556,My PIN is not working and I need assistance.,pin_blocked,test
10557,Where can I get my PIN unblocked?,pin_blocked,test
10558,Are contactless payments enabled on my new card?,contactless_not_working,test
10559,My contanctless has stopped working,contactless_not_working,test
10560,what is required documents for new card process ?,contactless_not_working,test
10561,"I don't know what's wrong, my contactless stopped working. Tried it in a few different places today and it didn't work in any of them.",contactless_not_working,test
10562,How do I get the contactless feature to work for my card?,contactless_not_working,test
10563,I tried to pay contactless at the bus today and it didn't work. Any ideas why?,contactless_not_working,test
10564,I've been unable to pay contactless with my card for over a week now. Is there a way to fix this issue?,contactless_not_working,test
10565,Do you know why my contactless won't work?,contactless_not_working,test
10566,My contactless payments have not been completed successfully.,contactless_not_working,test
10567,Do I need to replace my card if it didn't work when I tried to pay contactless at the shop today?,contactless_not_working,test
10568,For some reason my contactless has stopped working. I don't know what the problem is. What can I do?,contactless_not_working,test
10569,"I couldn't use my contactless this morning, it wasn't accepted.",contactless_not_working,test
10570,Contactless isn't working for me,contactless_not_working,test
10571,Why wouldn't the contactless payment work when I tried to pay at the bus today?,contactless_not_working,test
10572,How do I check my security settings to allow contactless pay?,contactless_not_working,test
10573,What can I do if contactless doesn't work?,contactless_not_working,test
10574,Fix my contactless,contactless_not_working,test
10575,How can I make my contactless work for the metro?,contactless_not_working,test
10576,My contactless is not working,contactless_not_working,test
10577,Can you help my fix my contactless?,contactless_not_working,test
10578,For some reason my contactless won't work for me.,contactless_not_working,test
10579,I'm unable to use contactless payments for purchases.,contactless_not_working,test
10580,"When I tried to pay for my bus ride, the contactless payment wouldn't work. How can I prevent this in the future?",contactless_not_working,test
10581,The NFC payment wouldn't work on the bus today. Help?,contactless_not_working,test
10582,"I wanted to use my card contactless but it doesn't seem to be working, what could be the problem?",contactless_not_working,test
10583,How do I make contactless work,contactless_not_working,test
10584,what is the charges for new card?,contactless_not_working,test
10585,The contactless I have won't work.,contactless_not_working,test
10586,Why isn't my contactless not working?,contactless_not_working,test
10587,I wanted to use my contactless at the metro today but it didn't accept it!,contactless_not_working,test
10588,It didnt work when I tried to pay contactless at the bus today. Why?,contactless_not_working,test
10589,I am not able to do contactless.,contactless_not_working,test
10590,How do I use contactless payments?,contactless_not_working,test
10591,Help me with my contactless which isn't working.,contactless_not_working,test
10592,How can I fix a problem where contactless isn't working?,contactless_not_working,test
10593,How do I use contactless pay?,contactless_not_working,test
10594,How do I enable contactless pay?,contactless_not_working,test
10595,Do I need to make a regular payment before a contactless one?,contactless_not_working,test
10596,How can I find out where my contactless works?,contactless_not_working,test
10597,Should i reinstall the payment app?,contactless_not_working,test
10598,how much do you charge to accept transfers,top_up_by_bank_transfer_charge,test
10599,I would like to make a transfer. How much does it cost?,top_up_by_bank_transfer_charge,test
10600,"I need to make a transfer, what will the fee be?",top_up_by_bank_transfer_charge,test
10601,If I make a top-up are there charges applied?,top_up_by_bank_transfer_charge,test
10602,Can I also transfer with SWIFT?,top_up_by_bank_transfer_charge,test
10603,Are SWIFT transfers accepted?,top_up_by_bank_transfer_charge,test
10604,I would like to refill my account using SWIFT.,top_up_by_bank_transfer_charge,test
10605,Do I have to pay for topping up by transfer?,top_up_by_bank_transfer_charge,test
10606,Are there any sort of fees involved for top of transfers?,top_up_by_bank_transfer_charge,test
10607,Is it possible to get a transfer from SWIFT?,top_up_by_bank_transfer_charge,test
10608,Do I have to pay any fees in order to receive money?,top_up_by_bank_transfer_charge,test
10609,How much am I charged to receive money?,top_up_by_bank_transfer_charge,test
10610,Will you deal with SWIFT transfers?,top_up_by_bank_transfer_charge,test
10611,Will there be any charges for money received?,top_up_by_bank_transfer_charge,test
10612,Will a transfer incur a fee?,top_up_by_bank_transfer_charge,test
10613,Are there charges for receiving a SEPA transfer?,top_up_by_bank_transfer_charge,test
10614,If I transfer money from my bank to top-up my account will I be charged?,top_up_by_bank_transfer_charge,test
10615,Will I be charged if someone needs to send me money?,top_up_by_bank_transfer_charge,test
10616,What are the fees for top-ups?,top_up_by_bank_transfer_charge,test
10617,Will topping up by transfer lead to a charge on my account?,top_up_by_bank_transfer_charge,test
10618,What are the charges for receiving money?,top_up_by_bank_transfer_charge,test
10619,What is the fee to receive money?,top_up_by_bank_transfer_charge,test
10620,How much am I charged for a SEPA transfer?,top_up_by_bank_transfer_charge,test
10621,How much is the fee for a SEPA transfer?,top_up_by_bank_transfer_charge,test
10622,What'll it charge me for a SEPA transfer?,top_up_by_bank_transfer_charge,test
10623,Is there a charge for topping up by transfer?,top_up_by_bank_transfer_charge,test
10624,Do you do SWIFT transfers?,top_up_by_bank_transfer_charge,test
10625,Should I expect to be charged for topping up by transfer?,top_up_by_bank_transfer_charge,test
10626,Will I be charged for a SEPA transfer?,top_up_by_bank_transfer_charge,test
10627,is there a fee for a transfer? if so how much will it be?,top_up_by_bank_transfer_charge,test
10628,Please tell me about SWIFT transfers at this bank.,top_up_by_bank_transfer_charge,test
10629,Is there a fee for transfer top-up?,top_up_by_bank_transfer_charge,test
10630,Can you tell me what the transfer policy is?,top_up_by_bank_transfer_charge,test
10631,Is a SWIFT transfer okay?,top_up_by_bank_transfer_charge,test
10632,Will I be charged a fee if I receive a SEPA transfer,top_up_by_bank_transfer_charge,test
10633,"When topping up by transfer, will I be charged?",top_up_by_bank_transfer_charge,test
10634,What us the fee to transfer money from my bank?,top_up_by_bank_transfer_charge,test
10635,Do I get charged if i am getting money?,top_up_by_bank_transfer_charge,test
10636,Can you tell me the total cost of a transfer?,top_up_by_bank_transfer_charge,test
10637,can i do a transfer with swift,top_up_by_bank_transfer_charge,test
10638,"new customer and filling gas today, it's not working, the thing shows pending half an hour!",pending_top_up,test
10639,My card was topped this morning but I can't see the funds. Why didn't it complete?,pending_top_up,test
10640,What would lead to my top up still pending?,pending_top_up,test
10641,there's a delay in my top-up,pending_top_up,test
10642,Is there a reason my top up hasn't gone through,pending_top_up,test
10643,The top-up is pending.,pending_top_up,test
10644,Could you explain why my top-up has gone through yet?,pending_top_up,test
10645,"I've already topped up, but I cannot see the funds being available. What happened?",pending_top_up,test
10646,What is going on? My top-up is still pending. I use your system all the time but now it is just showing as pending.,pending_top_up,test
10647,I  do not see a top-up processed.,pending_top_up,test
10648,I topped up but it didn't complete,pending_top_up,test
10649,"So, I am a new customer and attempted to top up for the very first time today. It's already been pending for half an hour and doesn't seem to be working. I need to please get this fixed.",pending_top_up,test
10650,My top up is pending.,pending_top_up,test
10651,Can you look into my top up please.  I made it over three hours ago and yet it's still pending.,pending_top_up,test
10652,Can you please make my top up go through as soon as possible. I really need the money and it has been pending for an hour already.,pending_top_up,test
10653,"What's going on with the top-up? All it says is pending, pending, pending! I use your service several times a week and have never had a problem before! What's going on here?",pending_top_up,test
10654,why hasn't my top up gone through yet,pending_top_up,test
10655,top-up is slow to process,pending_top_up,test
10656,"Is there something wrong with your website? I tried topping up my account and it's been close to two hours now and it's still at ""pending"" for some reason. I just joined with you guys and this is the first attempt at this, so maybe I'm wrong, but shouldn't this be instant?",pending_top_up,test
10657,"I topped up by card a while ago and it's still pending, surely it should be done by now?",pending_top_up,test
10658,Why hasn't my top-up been completed?,pending_top_up,test
10659,top up did not complete,pending_top_up,test
10660,So I just put my top-up into the card and it hasn't changed.,pending_top_up,test
10661,Why is my top up still pending?,pending_top_up,test
10662,"Your top-up function isn't working, it still says pending even though I know my card works.",pending_top_up,test
10663,"Hi I'm a new customer and tried topping up for the first time today, seems it's not working, the thing shows up as pending since half an hour already! Please fix it!",pending_top_up,test
10664,"OMG!  I'm trying to load my card and it wont top up!  I desperately need the money either on my card or in my bank, where is it?",pending_top_up,test
